stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,import_id,city_name,ext_siri1_id,ext_stop_headsigns,stop_code_insee
BCRG02,,Ilbarritz,Bidart - Ilbarritz,43.45734300,-1.57232300,,,0,place_BCRG,0,,BCRG02,Bidart,BCRG02,Direction ~ Norabidea: Mairie de Biarritz Louis Barthou,64125
IMPE01,,Impératrice,Biarritz - Impératrice,43.48916300,-1.55275300,,,0,place_IMPE,0,,IMPE01,Biarritz,IMPE01,Direction ~ Norabidea: Hippodrome,64122
INDU01,,Industrie,Tarnos - Industrie,43.54211800,-1.49764200,,,0,place_INDU,0,,INDU01,Tarnos,INDU01,Direction ~ Norabidea: Gare de Bayonne Parvis / Tarnos Grimau,40312
INDU02,,Industrie,Tarnos - Industrie,43.54177700,-1.49791000,,,0,place_INDU,0,,INDU02,Tarnos,INDU02,Direction ~ Norabidea: Ondres Plage / Tarnos Castillon,40312
ITZU01,,Itzulian,Bidart - Itzulian,43.43329200,-1.58675700,,,0,place_ITZU,0,,ITZU01,Bidart,ITZU01,Direction ~ Norabidea: Mairie de Bidart,64125
ITZU02,,Itzulian,Bidart - Itzulian,43.43330500,-1.58670000,,,0,place_ITZU,0,,ITZU02,Bidart,ITZU02,Direction ~ Norabidea: Bayonne Technocité,64125
IZAR03,,Izarbel,Bidart - Izarbel,43.44565100,-1.55338800,,,0,place_IZAR,0,,IZAR03,Bidart,IZAR03,Direction ~ Norabidea: Bayonne Sainsontan,64125
FERR01,,J. Ferry,Bayonne - J. Ferry,43.49417700,-1.46751200,,,0,place_FERR,0,,FERR01,Bayonne,FERR01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel / Quartier Arènes / Anglet Chambre d'Amour,64102
FERR02,,J. Ferry,Bayonne - J. Ferry,43.49413000,-1.46749500,,,0,place_FERR,0,,FERR02,Bayonne,FERR02,Direction ~ Norabidea: Bayonne Sainsontan / Quartier St-Esprit / Bayonne Haut de Bayonne,64102
LOEB01,,J. Loeb,Bayonne - J. Loeb,43.48153300,-1.48323800,,,0,place_LOEB,0,,LOEB01,Bayonne,LOEB01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Quintaou/Endarra,64102
LOEB02,,J. Loeb,Bayonne - J. Loeb,43.48156800,-1.48397500,,,0,place_LOEB,0,,LOEB02,Bayonne,LOEB02,Direction ~ Norabidea: Gare de Bayonne Parvis / Tarnos Square Mora,64102
JAME01,,Jammes,Anglet - Jammes,43.49609000,-1.50077300,,,0,place_JAME,0,,JAME01,Anglet,JAME01,Direction ~ Norabidea: Anglet Corderie,64024
JAME02,,Jammes,Anglet - Jammes,43.49603600,-1.50072700,,,0,place_JAME,0,,JAME02,Anglet,JAME02,Direction ~ Norabidea: Anglet St Anne/Endarra,64024
JBAS01,,Jardin Bassilour,Bidart - Jardin Bassilour,43.43757000,-1.56323300,,,0,place_JBAS2,0,,JBAS01,Bidart,JBAS01,Direction ~ Norabidea: Mairie de Bidart,64125
JBAS02,,Jardin Bassilour,Bidart - Jardin Bassilour,43.43764300,-1.56324200,,,0,place_JBAS2,0,,JBAS02,Bidart,JBAS02,Direction ~ Norabidea: Bayonne Technocité,64125
JARD01,,Jardin Public,Biarritz - Jardin Public,43.47981700,-1.55865900,,,0,place_JARD,0,,JARD01,Biarritz,JARD01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Haraout / Anglet Redon/La Barre,64122
JARD02,,Jardin Public,Biarritz - Jardin Public,43.47919000,-1.55855900,,,0,place_JARD,0,,JARD02,Biarritz,JARD02,Direction ~ Norabidea: Gare de Bayonne Parvis / Biarritz Cité Scolaire / St Charles,64122
JARD12,,Jardin Public,Biarritz - Jardin Public,43.47912500,-1.55933300,,,0,place_JARD,0,,JARD12,Biarritz,JARD12,Direction ~ Norabidea: Bayonne Place des Basques / Mairie de Biarritz Louis Barthou,64122
JEGU01,,Jaurreguia,Bidart - Jaurreguia,43.43943700,-1.57258900,,,0,place_JEGU,0,,JEGU01,Bidart,JEGU01,Direction ~ Norabidea: Mairie de Bidart,64125
JEGU02,,Jaurreguia,Bidart - Jaurreguia,43.43936300,-1.57219000,,,0,place_JEGU,0,,JEGU02,Bidart,JEGU02,Direction ~ Norabidea: Bayonne Technocité,64125
JAUF01,,Jaurès,Anglet - Jaurès,43.50507500,-1.50338300,,,0,place_JAUF,0,,JAUF01,Anglet,JAUF01,Direction ~ Norabidea: Bidart Lore Lande,64024
JAUF02,,Jaurès,Anglet - Jaurès,43.50505500,-1.50343300,,,0,place_JAUF,0,,JAUF02,Anglet,JAUF02,Direction ~ Norabidea: Bayonne Place des Basques,64024
FRSF01,,Jaurès Foch,Biarritz - Jaurès Foch,43.47782500,-1.55681900,,,0,place_FRSF,0,,FRSF01,Biarritz,FRSF01,Direction ~ Norabidea: Hippodrome,64122
FRSF02,,Jaurès Foch,Biarritz - Jaurès Foch,43.47805900,-1.55697000,,,0,place_FRSF,0,,FRSF02,Biarritz,FRSF02,Direction ~ Norabidea: St Charles,64122
JBAR02,,Jean Bart,Biarritz - Jean Bart,43.48104500,-1.55877200,,,0,place_JBAR,0,,JBAR02,Biarritz,JBAR02,Direction ~ Norabidea: Haraout,64122
JDAM02,,Jean d'Amou,Bayonne - Jean d'Amou,43.49588500,-1.46564300,,,0,place_JDAM,0,,JDAM02,Bayonne,JDAM02,Direction ~ Norabidea: Quartier Arènes,64102
JDGR01,,Jean Dauger,Bayonne - Jean Dauger,43.48589400,-1.48283200,,,0,place_JDGR,0,,JDGR01,Bayonne,JDGR01,Direction ~ Norabidea: Bayonne Marrac,64102
JDGR02,,Jean Dauger,Bayonne - Jean Dauger,43.48603400,-1.48283800,,,0,place_JDGR,0,,JDGR02,Bayonne,JDGR02,Direction ~ Norabidea: Tarnos Garròs,64102
JAUR01,,Jean Jaurès,Bayonne - Jean Jaurès,43.49186000,-1.46428100,,,0,place_JAUR,0,,JAUR01,Bayonne,JAUR01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel / Anglet Chambre d'Amour,64102
JAUR02,,Jean Jaurès,Bayonne - Jean Jaurès,43.49176000,-1.46419200,,,0,place_JAUR,0,,JAUR02,Bayonne,JAUR02,Direction ~ Norabidea: Bayonne Sainsontan / Bayonne Haut de Bayonne,64102
MAUR01,,Jean Maurin,Boucau - Jean Maurin,43.52355000,-1.47562300,,,0,place_MAUR,0,,MAUR01,Boucau,MAUR01,Direction ~ Norabidea: Tarnos Square Mora,64140
MAUR02,,Jean Maurin,Boucau - Jean Maurin,43.52316800,-1.47547300,,,0,place_MAUR,0,,MAUR02,Boucau,MAUR02,Direction ~ Norabidea: Boucau Lacouture,64140
JOUA11,,Joandin,Bayonne - Joandin,43.50240600,-1.45452500,,,0,place_JOUA,0,,JOUA11,Bayonne,JOUA11,Direction ~ Norabidea: Mairie de Biarritz,64102
JOUA12,,Joandin,Bayonne - Joandin,43.50244800,-1.45431700,,,0,place_JOUA,0,,JOUA12,Bayonne,JOUA12,Direction ~ Norabidea: Hauts de Bayonne,64102
JORL01,,Jorlis,Anglet - Jorlis,43.49962500,-1.49415800,,,0,place_JORL,0,,JORL01,Anglet,JORL01,Direction ~ Norabidea: Bidart Lore Lande,64024
JORL02,,Jorlis,Anglet - Jorlis,43.49949500,-1.49392200,,,0,place_JORL,0,,JORL02,Anglet,JORL02,Direction ~ Norabidea: Bayonne Place des Basques,64024
JUVI01,,Juvigny,Anglet - Juvigny,43.45396000,-1.51264400,,,0,place_JUVI,0,,JUVI01,Anglet,JUVI01,Direction ~ Norabidea: Gare de Biarritz,64024
JUVI02,,Juvigny,Anglet - Juvigny,43.45403800,-1.51248500,,,0,place_JUVI,0,,JUVI02,Anglet,JUVI02,Direction ~ Norabidea: Bayonne Place des Basques,64024
KLEB01,,Kléber,Biarritz - Kléber,43.47621800,-1.54739000,,,0,place_KLEB,0,,KLEB01,Biarritz,KLEB01,Direction ~ Norabidea: Biarritz Cité Scolaire,64122
KLEB02,,Kléber,Biarritz - Kléber,43.47610000,-1.54725200,,,0,place_KLEB,0,,KLEB02,Biarritz,KLEB02,Direction ~ Norabidea: Anglet Redon/La Barre,64122
KOBE01,,Kobé,Tarnos - Kobé,43.54123200,-1.47245000,,,0,place_KOBE,0,,KOBE01,Tarnos,KOBE01,Direction ~ Norabidea: Tarnos Castillon,40312
KOBE02,,Kobé,Tarnos - Kobé,43.54147200,-1.47345000,,,0,place_KOBE,0,,KOBE02,Tarnos,KOBE02,Direction ~ Norabidea: Tarnos Grimau,40312
KURU01,,Kurutcheta,Arcangues - Kurutcheta,43.45116300,-1.52121700,,,0,place_KURU,0,,KURU01,Arcangues,KURU01,Direction ~ Norabidea: Bayonne Place des Basques,64038
KURU02,,Kurutcheta,Arcangues - Kurutcheta,43.45101300,-1.52257200,,,0,place_KURU,0,,KURU02,Arcangues,KURU02,Direction ~ Norabidea: Gare de Biarritz,64038
EMPE01,,L'Empereur,Anglet - L'Empereur,43.50681500,-1.50239400,,,0,place_EMPE,0,,EMPE01,Anglet,EMPE01,Direction ~ Norabidea: Bidart Lore Lande,64024
EMPE02,,L'Empereur,Anglet - L'Empereur,43.50674700,-1.50253300,,,0,place_EMPE,0,,EMPE02,Anglet,EMPE02,Direction ~ Norabidea: Bayonne Place des Basques,64024
LESC01,,L'Escale,Saint-Martin-de-Seignanx - L'Escale,43.52355700,-1.40355100,,,0,place_LESC,0,,LESC01,Saint-Martin-de-Seignanx,LESC01,Direction ~ Norabidea: Hauts de Bayonne,40273
LESC02,,L'Escale,Saint-Martin-de-Seignanx - L'Escale,43.52349200,-1.40377600,,,0,place_LESC,0,,LESC02,Saint-Martin-de-Seignanx,LESC02,Direction ~ Norabidea: Stade Goni,40273
UNIO01,,L'Union,Anglet - L'Union,43.48300800,-1.50354000,,,0,place_UNIO,0,,UNIO01,Anglet,UNIO01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64024
UNIO02,,L'Union,Anglet - L'Union,43.48303300,-1.50329800,,,0,place_UNIO,0,,UNIO02,Anglet,UNIO02,Direction ~ Norabidea: Bayonne Sainsontan,64024
BARR03,,La Barre,Anglet - La Barre,43.52733500,-1.52069800,,,0,place_BARR,0,,BARR03,Anglet,BARR03,Direction ~ Norabidea: Bidart Lore Lande / Bayonne Place des Basques,64024
FOJE01,,La Baye,Tarnos - La Baye,43.53931700,-1.48832000,,,0,place_FOJE-FOJT,0,,FOJE01,Tarnos,FOJE01,,40312
FOJT02,,La Baye,Tarnos - La Baye,43.53808500,-1.48951700,,,0,place_FOJE-FOJT,0,,FOJT02,Tarnos,FOJT02,Direction ~ Norabidea: Tarnos Castillon,40312
BUTT01,,La Butte aux Cailles,Anglet - La Butte aux Cailles,43.49748800,-1.51363700,,,0,place_BUTT,0,,BUTT01,Anglet,BUTT01,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
BUTT02,,La Butte aux Cailles,Anglet - La Butte aux Cailles,43.49736500,-1.51331000,,,0,place_BUTT,0,,BUTT02,Anglet,BUTT02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
BECA02,,La Bécasse,Anglet - La Bécasse,43.51685700,-1.50167700,,,0,place_BECA,0,,BECA02,Anglet,BECA02,Direction ~ Norabidea: Anglet Redon/La Barre,64024
BECA03,,La Bécasse,Anglet - La Bécasse,43.51624200,-1.50167800,,,0,place_BECA,0,,BECA03,Anglet,BECA03,Direction ~ Norabidea: Biarritz Cité Scolaire,64024
CANR01,,La Canardière,Bassussarry - La Canardière,43.43874200,-1.50219700,,,0,place_CANR,0,,CANR01,Bassussarry,CANR01,Direction ~ Norabidea: Bassussarry Axeri Mendi,64100
CANR02,,La Canardière,Bassussarry - La Canardière,43.43871300,-1.50224500,,,0,place_CANR,0,,CANR02,Bassussarry,CANR02,Direction ~ Norabidea: Bayonne Marrac,64100
CHEN01,,La Chêneraie,Anglet - La Chêneraie,43.49348500,-1.51340700,,,0,place_CHEN,0,,CHEN01,Anglet,CHEN01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty / Anglet Redon/La Barre,64024
CHEN02,,La Chêneraie,Anglet - La Chêneraie,43.49340500,-1.51355200,,,0,place_CHEN,0,,CHEN02,Anglet,CHEN02,Direction ~ Norabidea: Gare de Bayonne Parvis / Biarritz Cité Scolaire,64024
LACR01,,La Croix,Tarnos - La Croix,43.54090300,-1.46556500,,,0,place_LACR,0,,LACR01,Tarnos,LACR01,Direction ~ Norabidea: Tarnos Castillon,40312
LACR02,,La Croix,Tarnos - La Croix,43.54099300,-1.46608200,,,0,place_LACR,0,,LACR02,Tarnos,LACR02,Direction ~ Norabidea: Tarnos Grimau,40312
LAFO01,,La Fontaine,Bayonne - La Fontaine,43.48279700,-1.49848200,,,0,place_LAFO,0,,LAFO01,Bayonne,LAFO01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64102
LAFO02,,La Fontaine,Bayonne - La Fontaine,43.48284200,-1.49861700,,,0,place_LAFO,0,,LAFO02,Bayonne,LAFO02,Direction ~ Norabidea: Gare de Bayonne Parvis,64102
FUTA01,,La Futaie,Anglet - La Futaie,43.49202200,-1.50620200,,,0,place_FUTA,0,,FUTA01,Anglet,FUTA01,Direction ~ Norabidea: Biarritz Gare - Halle Iraty,64024
FUTA02,,La Futaie,Anglet - La Futaie,43.49178300,-1.50620200,,,0,place_FUTA,0,,FUTA02,Anglet,FUTA02,Direction ~ Norabidea: Gare de Bayonne Parvis,64024
GARG01,,La Gargale,Boucau - La Gargale,43.52890800,-1.47977000,,,0,place_GARG,0,,GARG01,Boucau,GARG01,Direction ~ Norabidea: Tarnos Square Mora,64140
GARG02,,La Gargale,Boucau - La Gargale,43.52887000,-1.47962800,,,0,place_GARG,0,,GARG02,Boucau,GARG02,Direction ~ Norabidea: Boucau Lacouture,64140
MADR01,,La Madrague,Anglet - La Madrague,43.50970700,-1.52956300,,,0,place_MADR,0,,MADR01,Anglet,MADR01,Direction ~ Norabidea: Bidart Lore Lande,64024
MADR02,,La Madrague,Anglet - La Madrague,43.50993200,-1.52913900,,,0,place_MADR,0,,MADR02,Anglet,MADR02,Direction ~ Norabidea: Bayonne Place des Basques,64024
LNTQ01,,La Nautique,Bayonne - La Nautique,43.48908700,-1.46623200,,,0,place_LNTQ,0,,LNTQ01,Bayonne,LNTQ01,Direction ~ Norabidea: Mouguerre Cigaro,64102
LNTQ02,,La Nautique,Bayonne - La Nautique,43.48928300,-1.46657200,,,0,place_LNTQ,0,,LNTQ02,Bayonne,LNTQ02,Direction ~ Norabidea: Gare de Bayonne Parvis,64102
PALI01,,La Palibe,Tarnos - La Palibe,43.54172300,-1.45668800,,,0,place_PALI,0,,PALI01,Tarnos,PALI01,Direction ~ Norabidea: Tarnos Castillon,40312
PALI02,,La Palibe,Tarnos - La Palibe,43.54177300,-1.45683600,,,0,place_PALI,0,,PALI02,Tarnos,PALI02,Direction ~ Norabidea: Tarnos Grimau,40312
PINE01,,La Pinède,Boucau - La Pinède,43.51945200,-1.47682200,,,0,place_PINE,0,,PINE01,Boucau,PINE01,Direction ~ Norabidea: Tarnos Square Mora,64140
PINE02,,La Pinède,Boucau - La Pinède,43.51957700,-1.47672200,,,0,place_PINE,0,,PINE02,Boucau,PINE02,Direction ~ Norabidea: Boucau Lacouture,64140
TPLA01,,La Plaine,Tarnos - La Plaine,43.55197800,-1.47861200,,,0,place_TPLA,0,,TPLA01,Tarnos,TPLA01,Direction ~ Norabidea: Gare de Bayonne Parvis,40312
TPLA03,,La Plaine,Tarnos - La Plaine,43.55151300,-1.47786000,,,0,place_TPLA,0,,TPLA03,Tarnos,TPLA03,Direction ~ Norabidea: Ondres Plage,40312
PHAL01,,La Poste Halles,Biarritz - La Poste Halles,43.48090200,-1.56126900,,,0,place_PHAL,0,,PHAL01,Biarritz,PHAL01,Direction ~ Norabidea: Haraout / Hippodrome,64122
LRHU01,,La Rhune,Mouguerre - La Rhune,43.46826000,-1.41775000,,,0,place_LRHU,0,,LRHU01,Mouguerre,LRHU01,Direction ~ Norabidea: Mouguerre Cigaro,64407
LRHU02,,La Rhune,Mouguerre - La Rhune,43.46827700,-1.41786500,,,0,place_LRHU,0,,LRHU02,Mouguerre,LRHU02,Direction ~ Norabidea: Gare de Bayonne Parvis,64407
LABH01,,Labarthe,Biarritz - Labarthe,43.47437000,-1.54059500,,,0,place_LABH,0,,LABH01,Biarritz,LABH01,Direction ~ Norabidea: Biarritz Cité Scolaire,64122
LABH02,,Labarthe,Biarritz - Labarthe,43.47436700,-1.54063300,,,0,place_LABH,0,,LABH02,Biarritz,LABH02,Direction ~ Norabidea: Anglet Redon/La Barre,64122
LABT02,,Labat,Bayonne - Labat,43.49353400,-1.47768500,,,0,place_LABT,0,,LABT02,Bayonne,LABT02,Direction ~ Norabidea: Champ de Foire / Quartier Arènes,64102
LBDE01,,Laborde,Tarnos - Laborde,43.54092000,-1.47741200,,,0,place_LBDE,0,,LBDE01,Tarnos,LBDE01,Direction ~ Norabidea: Tarnos Petit Jean / Tarnos Castillon,40312
LBDE02,,Laborde,Tarnos - Laborde,43.54070000,-1.47719000,,,0,place_LBDE,0,,LBDE02,Tarnos,LBDE02,Direction ~ Norabidea: Tarnos collège Wallon / Bayonne Lauga/Cassin/Marrac / Bayonne Villa Pia/Marrac,40312
BORD01,,Labordotte,Biarritz - Labordotte,43.47420200,-1.56664000,,,0,place_BORD,0,,BORD01,Biarritz,BORD01,Direction ~ Norabidea: Bidart Lore Lande / Bidart Uhabia,64122
BORD02,,Labordotte,Biarritz - Labordotte,43.47394500,-1.56662400,,,0,place_BORD,0,,BORD02,Biarritz,BORD02,Direction ~ Norabidea: Haraout / Bayonne Place des Basques / Mairie de Biarritz Louis Barthou,64122
LABO01,,Labourd,Biarritz - Labourd,43.45339300,-1.54386500,,,0,place_LABO,0,,LABO01,Biarritz,LABO01,Direction ~ Norabidea: Bidart Lore Lande,64122
LABO02,,Labourd,Biarritz - Labourd,43.45336700,-1.54381200,,,0,place_LABO,0,,LABO02,Biarritz,LABO02,Direction ~ Norabidea: Bayonne Place des Basques,64122
LACH01,,Lachepaillet,Bayonne - Lachepaillet,43.48693600,-1.48688400,,,0,place_LACH,0,,LACH01,Bayonne,LACH01,Direction ~ Norabidea: Biarritz Aéroport/Bidart Izarbel,64102
LACH02,,Lachepaillet,Bayonne - Lachepaillet,43.48687300,-1.48665900,,,0,place_LACH,0,,LACH02,Bayonne,LACH02,Direction ~ Norabidea: Bayonne Sainsontan,64102
PRIM11,,Lacoste,Anglet - Lacoste,43.48802300,-1.52185800,,,0,place_PRIM,0,,PRIM11,Anglet,PRIM11,Direction ~ Norabidea: Anglet Chambre d'Amour,64024
PRIM12,,Lacoste,Anglet - Lacoste,43.48799300,-1.52195600,,,0,place_PRIM,0,,PRIM12,Anglet,PRIM12,Direction ~ Norabidea: Anglet Bordes/Troix Croix,64024
