,global_efficiency,local_efficiency,average_reachability,giant_component_ratio
181,0.13796377654873998,0.48167199822006135,1.0,1.0
1938,0.13797095650073743,0.48127661896394697,1.0,1.0
967,0.13797095650073743,0.48127661896394697,1.0,1.0
1322,0.13797061796780918,0.4813480211516751,1.0,1.0
135,0.1379815929278514,0.48134963233478145,1.0,1.0
764,0.13798945390230274,0.481689518105131,1.0,1.0
1443,0.13796987953822196,0.4813597497798735,1.0,1.0
251,0.13798866296850038,0.48129318685891004,1.0,1.0
1879,0.13796136686066848,0.48134270900661036,1.0,1.0
62,0.13798866296850038,0.48129318685891004,1.0,1.0
2429,0.1373838677207633,0.4808613914522096,1.0,1.0
75,0.13796474319235225,0.48136998091319677,1.0,1.0
1117,0.13795339651690527,0.48139826847997796,1.0,1.0
2001,0.13795841308879153,0.48100206776998494,1.0,1.0
2190,0.1379739359247687,0.4813081616819278,1.0,1.0
2036,0.13797321887978534,0.4812756503497476,1.0,1.0
254,0.13796847831185932,0.48119582964372715,1.0,1.0
1585,0.13796745604904076,0.48128302679418117,1.0,1.0
35,0.13799171247899392,0.48117092950707213,1.0,1.0
1927,0.13791294552978767,0.4810324866309437,1.0,1.0
2117,0.1379817283410227,0.4813435003750072,1.0,1.0
519,0.13798086262288273,0.4813067566020603,1.0,1.0
728,0.13797729533581493,0.48130149553167795,1.0,1.0
2354,0.13797469661554185,0.48131619753313487,1.0,1.0
807,0.13800102760288352,0.48165471724251546,1.0,1.0
1557,0.13797508098374683,0.4814940525964755,1.0,1.0
56,0.13775162625536874,0.48112331731458163,0.9985294125609083,0.9992641648270787
571,0.1379047788637758,0.48132935893081435,1.0,1.0
1531,0.13766588510623257,0.4814482216243238,1.0,1.0
769,0.13794164397115954,0.4809443701864076,1.0,1.0
1441,0.13797350657907623,0.481332055615586,1.0,1.0
2422,0.1379588610650634,0.4812611622552161,1.0,1.0
464,0.1379588610650634,0.4812611622552161,1.0,1.0
559,0.13797673093500729,0.48128648587722744,1.0,1.0
1325,0.13797673093500729,0.48128648587722744,1.0,1.0
563,0.13797635326724833,0.48193538049227375,1.0,1.0
587,0.13796738990734358,0.4815396576863708,1.0,1.0
1267,0.13797787132382677,0.481268262201903,1.0,1.0
2403,0.13793773234539233,0.4810331784035065,1.0,1.0
781,0.13795546314816165,0.48133938935480886,1.0,1.0
97,0.13798020506297104,0.48097704277896913,1.0,1.0
272,0.1379591598338063,0.481342570012362,1.0,1.0
883,0.1379755660279442,0.48081053168806515,1.0,1.0
1764,0.13798039846994545,0.4812859303321539,1.0,1.0
2065,0.13728683831345773,0.4807898211623875,1.0,1.0
216,0.13795009776499,0.4813207303499941,1.0,1.0
2478,0.13798038585008576,0.4813494863357393,1.0,1.0
1134,0.13796125825720393,0.48127933668510875,1.0,1.0
1981,0.13798011502374313,0.48122246716898487,1.0,1.0
754,0.13798025043691445,0.48132890047078253,1.0,1.0
2102,0.13797889894981957,0.48086296586577515,1.0,1.0
2100,0.1379950314941279,0.4813251044956842,1.0,1.0
1844,0.137971937061672,0.4814477583931725,1.0,1.0
2472,0.13797169854131786,0.48126593506565385,1.0,1.0
1920,0.1379751061514472,0.48129063655512716,1.0,1.0
266,0.13797169854131786,0.48126593506565385,1.0,1.0
1970,0.13780209914656003,0.48149632129407055,0.9985294125609083,0.9992641648270787
1587,0.13712472927620445,0.48103252241502265,0.9904798955644165,0.9952170713760118
1031,0.1380139983973171,0.4809168911735636,1.0,1.0
1983,0.13787796061686983,0.4811610911602212,1.0,1.0
916,0.13796635242718666,0.48138058413173773,1.0,1.0
1846,0.13799441619465416,0.4809642391053854,1.0,1.0
573,0.13797787132382677,0.481268262201903,1.0,1.0
1669,0.13796546634362936,0.48130884857917383,1.0,1.0
1355,0.13796604281684444,0.4812559741851309,1.0,1.0
2139,0.13795329624667582,0.4813669426741474,1.0,1.0
2094,0.13796539766980676,0.48142730498860564,1.0,1.0
2224,0.13797963327951054,0.48130992059529065,1.0,1.0
1435,0.13795029874107728,0.48073360329088816,1.0,1.0
1022,0.13798451879403653,0.48157301086941845,1.0,1.0
1582,0.13796457565580478,0.4818927014613977,1.0,1.0
119,0.13795796367294602,0.48124827967219935,1.0,1.0
1354,0.1379684054542723,0.4813534301798184,1.0,1.0
98,0.1379640385168918,0.48114999255937463,1.0,1.0
2366,0.1379787557763317,0.4816404624269362,1.0,1.0
1452,0.13798123081240293,0.4816404624269362,1.0,1.0
1712,0.13794337231044163,0.4816485964779247,1.0,1.0
1748,0.13768813479233924,0.48053579717354017,1.0,1.0
343,0.13799422491639587,0.4804365543245733,1.0,1.0
324,0.1378239726825979,0.4809639028651669,1.0,1.0
2101,0.13796772387464315,0.4809655560346177,1.0,1.0
281,0.13798758445200068,0.4813426243807538,1.0,1.0
2170,0.1378832230462328,0.48090780196250393,1.0,1.0
2368,0.13798717821248677,0.4813049566278543,1.0,1.0
1244,0.13798681259692414,0.4811735574898324,1.0,1.0
34,0.13798681259692414,0.4811735574898324,1.0,1.0
1399,0.13798457441064926,0.4814398597428899,1.0,1.0
1613,0.13800178536860416,0.48171273195284814,1.0,1.0
418,0.13800057964720244,0.4812602809209269,1.0,1.0
2434,0.13797237667003037,0.4807127498584478,1.0,1.0
1663,0.13800652489870072,0.4813829201164138,1.0,1.0
2182,0.13799447087819228,0.48139712466306683,1.0,1.0
2091,0.1379946965668111,0.48115184627209306,1.0,1.0
718,0.1379957914753883,0.4812789344456186,1.0,1.0
1088,0.13801415524887067,0.48170178202467967,1.0,1.0
1682,0.13798575927436404,0.4808301677424694,1.0,1.0
100,0.13797765802536235,0.4814369616619011,1.0,1.0
1584,0.1379717361897325,0.4812551256087919,1.0,1.0
2021,0.13798309535213535,0.481252445638993,1.0,1.0
552,0.13798589468753536,0.48124918499371616,1.0,1.0
2255,0.13798330902383324,0.4812910867188408,1.0,1.0
361,0.13796661318376605,0.48128903105494125,1.0,1.0
1017,0.13798164444543082,0.4812590731106682,1.0,1.0
1270,0.13798146389453575,0.48126213909055543,1.0,1.0
414,0.1379819736455921,0.4812528926763081,1.0,1.0
2081,0.13795129809589898,0.4805502376748894,1.0,1.0
1198,0.13796529161029825,0.48125480290577904,1.0,1.0
1732,0.13797452738729626,0.48129594161979894,1.0,1.0
2133,0.13797057850883904,0.48131230830818644,1.0,1.0
332,0.13795867682044097,0.4812657616222168,1.0,1.0
1366,0.1379821522987029,0.4813424783817115,1.0,1.0
315,0.13798285612219938,0.48129950599694366,1.0,1.0
1129,0.13797135434377236,0.4813323870303669,1.0,1.0
2810,0.1380107104531766,0.48137678815663937,1.0,1.0
2016,0.1379611395041376,0.4813477935317904,1.0,1.0
946,0.13797537938259244,0.4817280441554304,1.0,1.0
1715,0.13800268553055542,0.4811183300339429,1.0,1.0
106,0.13799457198527607,0.4813910960627796,1.0,1.0
763,0.13799216238725578,0.480697162614983,1.0,1.0
2323,0.13798671994726144,0.48117618547259305,1.0,1.0
1432,0.1379973657627682,0.48126232490751836,1.0,1.0
1402,0.13799216024376246,0.48109063003383684,1.0,1.0
459,0.13797044309566772,0.4813102891526341,1.0,1.0
569,0.13799536376444094,0.48126952310272236,1.0,1.0
1282,0.13799628673561987,0.48133572260784757,1.0,1.0
788,0.13797596789253375,0.48130711292140127,1.0,1.0
1494,0.13796228873450184,0.4812685057626206,1.0,1.0
1207,0.13791737897744494,0.48103563557489587,1.0,1.0
1841,0.13798349963499315,0.4813360544238527,1.0,1.0
1101,0.13798038585008576,0.48129254670926336,1.0,1.0
1550,0.13795241641042696,0.4811900001522657,1.0,1.0
1640,0.13798661801620854,0.48138562109869526,1.0,1.0
2271,0.13796034405423083,0.4813010342319603,1.0,1.0
166,0.13798012764360282,0.48133751666041424,1.0,1.0
249,0.13800364642671797,0.481273221745126,1.0,1.0
452,0.13797204158801854,0.4809298187251225,1.0,1.0
621,0.13796872313787137,0.48139986417309294,1.0,1.0
710,0.13798909374219714,0.48135430430413345,1.0,1.0
2626,0.1379886989910621,0.48088511647291476,1.0,1.0
142,0.13796619872386637,0.48088886752523097,1.0,1.0
2711,0.13800277990118165,0.48130320463934734,1.0,1.0
2158,0.13797154650451066,0.4809082816542845,1.0,1.0
1430,0.13800268962573414,0.48194706041565344,1.0,1.0
1425,0.13800680710116275,0.48116285089340116,1.0,1.0
2541,0.13800698765205782,0.48116285089340116,1.0,1.0
1341,0.137987741491877,0.4816082195404104,1.0,1.0
2507,0.1379932900552152,0.4813397759680669,1.0,1.0
870,0.13799283416420496,0.48127439845576686,1.0,1.0
809,0.1379931546420439,0.4810291200647931,1.0,1.0
2369,0.1379744046692027,0.4812647338917153,1.0,1.0
1733,0.13797452738729626,0.48129594161979894,1.0,1.0
2156,0.13797807603917583,0.48136488923469634,1.0,1.0
1499,0.13783880075315272,0.48106055423113386,1.0,1.0
1080,0.13772788037539374,0.48127682499621655,1.0,1.0
2287,0.1379988549863349,0.4812439290281952,1.0,1.0
1338,0.1379574207071667,0.48058706606448903,1.0,1.0
1400,0.13798633005692032,0.48119152864466913,1.0,1.0
81,0.13798982523691097,0.48124451302436416,1.0,1.0
1753,0.13798481690358608,0.4814713955360149,1.0,1.0
1555,0.13796530671691498,0.4813829201164138,1.0,1.0
1476,0.13796099099528616,0.4815660765157977,1.0,1.0
1807,0.13798863777302645,0.48127254484047555,1.0,1.0
167,0.1379682203896048,0.48152619235684335,1.0,1.0
535,0.1379893335718647,0.4813111947687503,1.0,1.0
380,0.1379882904108951,0.4812845654282872,1.0,1.0
696,0.13796308062991058,0.4812404884173345,1.0,1.0
1842,0.1379846223741136,0.4813232065081349,1.0,1.0
1672,0.1379501017234397,0.4809740971579112,1.0,1.0
39,0.13795112151358507,0.481335715494547,1.0,1.0
994,0.13798688385004504,0.48172835385036844,1.0,1.0
1368,0.13794724717757206,0.4814429352186114,1.0,1.0
992,0.13798777854421296,0.48172835385036844,1.0,1.0
437,0.13792965425096537,0.48146489011878496,1.0,1.0
490,0.13798567706075884,0.48127131386815847,1.0,1.0
329,0.13798879191917948,0.48102299265935605,1.0,1.0
629,0.13800236358089202,0.48117852145726897,1.0,1.0
168,0.1379809170781065,0.48128751569797773,1.0,1.0
1504,0.13798923511542108,0.4816645522689068,1.0,1.0
2256,0.1380060552498295,0.4816404624269362,1.0,1.0
2261,0.13799780987952182,0.4816404624269362,1.0,1.0
182,0.13796341497282685,0.48168280214918757,1.0,1.0
1802,0.13796267891545977,0.48164711197686355,1.0,1.0
448,0.13800386274905738,0.4809256511160983,1.0,1.0
1533,0.13763776128623698,0.4807294284033193,0.9970599080287317,0.9985283296541575
2276,0.13798567706075884,0.48127131386815847,1.0,1.0
438,0.13799584237927165,0.4815838033476392,1.0,1.0
2332,0.13801437755419682,0.48132160051867035,1.0,1.0
2280,0.13799745554615156,0.4812480170013782,1.0,1.0
991,0.13799745554615156,0.4812480170013782,1.0,1.0
2062,0.13799721632296416,0.4812521049745611,1.0,1.0
2171,0.13798923161620263,0.48165830085537065,1.0,1.0
340,0.13798696249613154,0.4812657315518375,1.0,1.0
2238,0.1379928427910628,0.4812861714177518,1.0,1.0
1059,0.1379892555847551,0.4812779894445938,1.0,1.0
1794,0.13797453421458736,0.4813010323505672,1.0,1.0
1692,0.13801402102871557,0.48155067301595467,1.0,1.0
1105,0.1380038721153368,0.4819069239516759,1.0,1.0
326,0.13796577841954738,0.4812732281732478,1.0,1.0
1898,0.13799184509717272,0.4813375616492594,1.0,1.0
1505,0.13790959513043027,0.48131505885212866,1.0,1.0
709,0.13800386274905738,0.4809256511160983,1.0,1.0
1421,0.13801384702008132,0.48090462725401495,1.0,1.0
1621,0.13801384702008132,0.48090462725401495,1.0,1.0
1099,0.13784135677654571,0.48084126366968005,0.9985294125609083,0.9992641648270787
124,0.13800278110483713,0.48131751254548744,1.0,1.0
1987,0.13800557090142687,0.4811499056449887,1.0,1.0
2519,0.13799145419624592,0.4813318204516276,1.0,1.0
2620,0.1379910094389158,0.48170178202467956,1.0,1.0
16,0.13795936487862343,0.48164614780140474,1.0,1.0
1642,0.13797890143115704,0.48131211624980125,1.0,1.0
2600,0.13797210886666392,0.4816514037669256,1.0,1.0
553,0.13799463931883058,0.48127844810244946,1.0,1.0
1221,0.13800771200520257,0.4817753655419717,1.0,1.0
1895,0.13799599459514528,0.4813357280730523,1.0,1.0
336,0.13801639163227206,0.48174674972969145,1.0,1.0
372,0.138030644734381,0.4816404624269362,1.0,1.0
1511,0.13801415524887067,0.48170178202467967,1.0,1.0
76,0.1380360183028048,0.4816404624269362,1.0,1.0
2134,0.1379497178020652,0.48170178202467967,0.9992644355537104,0.9996320824135394
825,0.138030644734381,0.4816404624269362,1.0,1.0
88,0.13802616941741977,0.4816404624269362,1.0,1.0
2307,0.13775966682343563,0.4816594423024282,1.0,1.0
505,0.13780579072929655,0.48188574081790997,1.0,1.0
1700,0.13784228435681228,0.48102726644950183,1.0,1.0
282,0.13789623483774027,0.48127254484047566,1.0,1.0
567,0.137918184660934,0.481333864438219,1.0,1.0
625,0.1380435165820953,0.48108858604724525,1.0,1.0
1852,0.13803565194052742,0.48102726644950183,1.0,1.0
2571,0.1379850629269618,0.48133169657365227,1.0,1.0
2710,0.13796051592964662,0.48170178202467956,0.9992644355537104,0.9996320824135394
2501,0.13803105742214125,0.4816404624269362,1.0,1.0
367,0.1379960865652133,0.4813962060292582,1.0,1.0
746,0.13800830787114535,0.4813032046393472,1.0,1.0
634,0.13800411752936703,0.48134963233478156,1.0,1.0
525,0.13799666754739837,0.48128680408026825,1.0,1.0
1151,0.13799025609685953,0.48067541362432303,1.0,1.0
1262,0.1379924698355976,0.48130685461540346,1.0,1.0
2393,0.13798396691790488,0.48129658601609876,1.0,1.0
376,0.13798343489799456,0.4816922434205862,1.0,1.0
1881,0.13799976615897153,0.4816404624269362,1.0,1.0
661,0.13798492125835016,0.4817175499212422,1.0,1.0
338,0.13798434457019387,0.48131021259337514,1.0,1.0
102,0.13798771363357623,0.4813829201164137,1.0,1.0
831,0.1379630512396216,0.48134388425818037,1.0,1.0
442,0.13798344796409867,0.48026588144418747,1.0,1.0
425,0.13798398058923916,0.4808875453660722,1.0,1.0
1840,0.13798475534302015,0.4813103585924173,1.0,1.0
2503,0.13803556365507746,0.48171813391741114,1.0,1.0
51,0.13799666754739837,0.48128680408026825,1.0,1.0
24,0.13799261879008604,0.481333864438219,1.0,1.0
1308,0.13798736533409825,0.48137065619686503,1.0,1.0
2702,0.13796967884947606,0.4816488748728994,1.0,1.0
2616,0.13799425817560898,0.4816404624269362,1.0,1.0
2513,0.1379997344225404,0.481363502243795,1.0,1.0
2521,0.13798465152625544,0.48172835385036844,1.0,1.0
2708,0.13800022832889317,0.4813645242370907,1.0,1.0
2308,0.13799069844655265,0.4814036325138738,1.0,1.0
1933,0.13800402725391953,0.4813087526029526,1.0,1.0
1230,0.13799488596260798,0.4813163777005068,1.0,1.0
1936,0.13770052754770615,0.48164702259029984,0.9970609909355348,0.9985283296541575
1078,0.1377997629334,0.4816404624269362,0.9977949310215333,0.9988962472406181
1745,0.13788597088527507,0.4816404624269362,0.9985294125609083,0.9992641648270787
1685,0.13796259221192753,0.4816404624269362,0.9992644355537104,0.9996320824135394
2336,0.138031890674765,0.4816404624269362,1.0,1.0
2050,0.13798457998003255,0.4817790641843753,1.0,1.0
2520,0.13799287309231376,0.48141854388272187,1.0,1.0
462,0.13800844328431672,0.48132160051867023,1.0,1.0
1902,0.1379847151294117,0.48135527763108177,1.0,1.0
2563,0.1379611636965437,0.48130690615392163,1.0,1.0
275,0.13795860869061533,0.4812814152431404,1.0,1.0
1050,0.13798489931350022,0.4812836938582471,1.0,1.0
868,0.13799668806405524,0.4812747348261092,1.0,1.0
972,0.1379527110580508,0.48079532706193334,1.0,1.0
17,0.13798776693736975,0.48203290785249425,1.0,1.0
2230,0.1380230407789135,0.48170178202467967,1.0,1.0
973,0.13791225699182813,0.48102722761015837,1.0,1.0
227,0.1379814074723809,0.4811499056449887,1.0,1.0
2214,0.13798230796997024,0.4819149406263592,1.0,1.0
688,0.13798194009752152,0.4811499056449887,1.0,1.0
2703,0.1379820885859316,0.4816769621874977,1.0,1.0
1538,0.1378872540258116,0.4817047020055245,0.9992644355537104,0.9996320824135394
1947,0.13799906059825354,0.4816404624269362,1.0,1.0
588,0.1379784764861016,0.4813011995858337,1.0,1.0
2586,0.13795572450288962,0.4817094294121939,1.0,1.0
27,0.1379578341413462,0.481305857378467,1.0,1.0
2351,0.13798231310807366,0.4812770708107852,1.0,1.0
1434,0.13797185305820883,0.48132160051867023,1.0,1.0
2512,0.13792361727754027,0.481686014128117,0.9992644355537104,0.9996320824135394
715,0.13799028177274572,0.48127517282323595,1.0,1.0
2688,0.13801458453905646,0.4816404624269362,1.0,1.0
1490,0.13799831122842943,0.4816404624269362,1.0,1.0
1637,0.1379826129515245,0.48175083770287436,1.0,1.0
1492,0.13798225872786363,0.4816649902660336,1.0,1.0
1493,0.13798234309241875,0.4812480170013782,1.0,1.0
136,0.13797656220589694,0.4812989706671222,1.0,1.0
1705,0.13799559000411551,0.48115603760476305,1.0,1.0
935,0.13798046739548667,0.48189913623003605,1.0,1.0
1707,0.13799577055501058,0.48115603760476305,1.0,1.0
900,0.1380050325925455,0.4816404624269362,1.0,1.0
1185,0.13800675058731954,0.48113764172544005,1.0,1.0
1168,0.1379011814816748,0.4816946280716095,0.9992644355537104,0.9996320824135394
1323,0.1380068917247158,0.48130787660869906,1.0,1.0
1412,0.13799582416922376,0.48127979170202706,1.0,1.0
1044,0.13799568875605245,0.48139698026660344,1.0,1.0
1203,0.1379279688554892,0.48170178202467956,0.9992644355537104,0.9996320824135394
1877,0.13801677676591578,0.4816404624269362,1.0,1.0
2064,0.13799477729644433,0.4813927949607257,1.0,1.0
344,0.13799536376444094,0.48126952310272236,1.0,1.0
2534,0.13797210886666392,0.4816514037669256,1.0,1.0
2689,0.13799045617938718,0.4818244212201665,1.0,1.0
144,0.13801757438961798,0.48080450560312077,1.0,1.0
1345,0.13794506028457762,0.4814021919899903,1.0,1.0
653,0.13797433307392806,0.4808658252008641,1.0,1.0
423,0.13798551624441635,0.48176310162242303,1.0,1.0
2425,0.13802604114332961,0.481333864438219,1.0,1.0
663,0.13801336101866388,0.4816404624269362,1.0,1.0
713,0.138030702861045,0.4816404624269362,1.0,1.0
2248,0.1380385375177622,0.4816404624269362,1.0,1.0
1458,0.13803724900340927,0.4816404624269362,1.0,1.0
1814,0.13802672505894123,0.4816404624269362,1.0,1.0
1013,0.13800629621236477,0.48176310162242303,1.0,1.0
2566,0.13802632744546325,0.4816404624269362,1.0,1.0
2666,0.13792033248695384,0.4816468639234039,0.9992644355537104,0.9996320824135394
2640,0.13801639860901974,0.4816404624269362,1.0,1.0
2639,0.13803223211186885,0.4816404624269362,1.0,1.0
2592,0.138037408167621,0.4816404624269362,1.0,1.0
2737,0.13803229079090978,0.4816404624269362,1.0,1.0
2791,0.13801654047043732,0.4816404624269362,1.0,1.0
2604,0.13798894789636704,0.4816468639234039,1.0,1.0
200,0.13803796607266036,0.4811464016679748,1.0,1.0
285,0.1378920824010325,0.4811464016679748,0.9977949310215333,0.9988962472406181
534,0.13794847239283922,0.48188574081790997,0.9985294125609083,0.9992641648270787
1823,0.13800058438543106,0.4816404624269362,0.9992644355537104,0.9996320824135394
394,0.13804935794098705,0.4816404624269362,1.0,1.0
2733,0.13799577055501058,0.48130116065275586,1.0,1.0
1094,0.1377198418219246,0.4811499056449887,0.9963275923028522,0.9981604120676968
2492,0.13800588463893515,0.48128276477343274,1.0,1.0
2165,0.13755482176975387,0.48069614062168725,0.9948624193978877,0.9974245768947756
2720,0.13798503729850126,0.4816825101511031,1.0,1.0
2691,0.13799833285839172,0.4816404624269362,1.0,1.0
2550,0.13798058765409568,0.4816936060783138,1.0,1.0
2395,0.13792442172133088,0.4817000300361726,0.9992644355537104,0.9996320824135394
316,0.13797818151033972,0.48166001635439,1.0,1.0
267,0.13801508299233692,0.4816404624269362,1.0,1.0
411,0.13798928843414093,0.48133107718377605,1.0,1.0
2506,0.13796709552319775,0.4816929247494501,1.0,1.0
2585,0.13797214089101079,0.4817374854268289,1.0,1.0
2491,0.1380062860845518,0.48130933659912156,1.0,1.0
2768,0.13779764757646282,0.48188574081790997,0.9970609909355348,0.9985283296541575
2526,0.1380162930249078,0.4811499056449887,1.0,1.0
2679,0.13786757103821412,0.4816404624269362,0.9977949310215333,0.9988962472406181
2682,0.13798984406023956,0.4816404624269362,0.9992644355537104,0.9996320824135394
2657,0.1379312488121783,0.4816404624269362,0.9985294125609083,0.9992641648270787
2684,0.13804432320916726,0.4816404624269362,1.0,1.0
